CD_PLANO,CD_GRUPO,NR_DIAS_CARENCIA,ID_ORIGEM
1641006K,235,0,63403
1641006K,302,0,520920
1641006K,303,0,525021
1641006K,300,180,512274
1641006K,301,180,516855
1641006R,1,0,63663
1641006R,2,0,63664
1641006R,3,0,63665
1641006R,4,0,63666
1641006R,5,0,63667
1641006R,6,0,63668
1641006R,7,0,63669
1641006R,8,0,63670
1641006R,9,0,63671
1641006R,10,0,63672
1641006R,11,0,63673
1641006R,13,0,63674
1641006R,15,0,63675
1641006R,16,0,63676
1641006R,17,0,63677
1641006R,28,0,63678
1641006R,29,0,63679
1641006R,31,0,63680
1641006R,34,0,63681
1641006R,35,0,63682
1641006R,36,0,63683
1641006R,37,0,63684
1641006R,38,0,63685
1641006R,39,0,63686
1641006R,40,0,63687
1641006R,41,0,63688
1641006R,42,0,63689
1641006R,44,0,63690
1641006R,45,0,63691
1641006R,47,0,63692
1641006R,48,0,63693
1641006R,51,0,63695
1641006R,52,0,63696
1641006R,53,0,63697
1641006R,54,0,63698
1641006R,55,0,63699
1641006R,56,0,63700
1641006R,57,0,63701
1641006R,58,0,63702
1641006R,59,0,63703
1641006R,60,0,63704
1641006R,62,0,63705
1641006R,63,0,63706
1641006R,64,0,63707
1641006R,65,0,63708
1641006R,66,0,63709
1641006R,67,0,63710
1641006R,68,0,63711
1641006R,69,0,63712
1641006R,70,0,63713
1641006R,71,0,63714
1641006R,72,0,63715
1641006R,73,0,63716
1641006R,74,0,63717
1641006R,75,0,63718
1641006R,76,0,63719
1641006R,77,0,63720
1641006R,79,0,63721
1641006R,80,0,63722
1641006R,81,0,63723
1641006R,85,0,63724
1641006R,86,0,63725
1641006R,201,0,63726
1641006R,202,0,63727
1641006R,203,0,63728
1641006R,204,0,63729
1641006R,205,0,63730
1641006R,206,0,63731
1641006R,207,0,63732
1641006R,208,0,63733
1641006R,209,0,63734
1641006R,210,0,63735
1641006R,211,0,63736
1641006R,212,0,63737
1641006R,213,0,63738
1641006R,214,0,63739
1641006R,215,0,63740
1641006R,216,0,63741
1641006R,217,0,63742
1641006R,218,0,63743
1641006R,219,0,63744
1641006R,220,0,63745
1641006R,221,0,63746
1641006R,222,0,63747
1641006R,223,0,63748
1641006R,224,0,63749
1641006R,225,0,63750
1641006R,226,0,63751
1641006R,227,0,63752
1641006R,228,0,63753
1641006R,229,0,63754
1641006R,230,0,63755
1641006R,231,0,63756
1641006R,232,0,63757
1641006R,233,0,63758
1641006R,234,0,63759
1641006R,235,0,63760
1641006R,302,0,520924
1641006R,303,0,525025
1641006R,19,0,1078870
1641006R,300,180,512278
1641006R,301,180,516859
1641008K,1,0,64005
1641008K,2,0,64006
1641008K,3,0,64007
1641008K,4,0,64008
1641008K,5,0,64009
1641008K,6,0,64010
1641008K,7,0,64011
1641008K,8,0,64012
1641008K,9,0,64013
1641008K,10,0,64014
1641008K,11,0,64015
1641008K,12,0,64016
1641008K,13,0,64017
1641008K,14,0,64018
1641008K,15,0,64019
1641008K,16,0,64020
1641008K,17,0,64021
1641008K,18,0,64022
1641008K,19,0,64023
1641008K,20,0,64024
1641008K,21,0,64025
1641008K,22,0,64026
1641008K,23,0,64027
1641008K,24,0,64028
1641008K,25,0,64029
1641008K,26,0,64030
1641008K,27,0,64031
1641008K,28,0,64032
1641008K,29,0,64033
1641008K,31,0,64034
1641008K,33,0,64035
1641008K,34,0,64036
1641008K,35,0,64037
1641008K,36,0,64038
1641008K,37,0,64039
1641008K,38,0,64040
1641008K,39,0,64041
1641008K,40,0,64042
1641008K,41,0,64043
1641008K,43,0,64044
1641008K,44,0,64045
1641008K,45,0,64046
1641008K,47,0,64047
1641008K,48,0,64048
1641008K,51,0,64050
1641008K,52,0,64051
1641008K,53,0,64052
1641008K,54,0,64053
1641008K,55,0,64054
1641008K,56,0,64055
1641008K,57,0,64056
1641008K,58,0,64057
1641008K,59,0,64058
1641008K,60,0,64059
1641008K,61,0,64060
1641008K,62,0,64061
1641008K,63,0,64062
1641008K,64,0,64063
1641008K,65,0,64064
1641008K,66,0,64065
1641008K,67,0,64066
1641008K,68,0,64067
1641008K,69,0,64068
1641008K,70,0,64069
1641008K,71,0,64070
1641008K,72,0,64071
1641008K,73,0,64072
1641008K,74,0,64073
1641008K,75,0,64074
1641008K,76,0,64075
1641008K,77,0,64076
1641008K,79,0,64077
1641008K,80,0,64078
1641008K,81,0,64079
1641008K,82,0,64080
1641008K,83,0,64081
1641008K,84,0,64082
1641008K,85,0,64083
1641008K,86,0,64084
1641008K,88,0,64085
1641008K,89,0,64086
1641008K,235,0,64087
1641008K,302,0,520928
1641008K,303,0,525029
1641008K,39006,30,1085957
1641008K,39007,90,1085958
1641008K,39010,90,1085961
1641008K,300,180,512282
1641008K,301,180,516863
1641008K,909,180,1085955
1641008K,39005,180,1085956
1641008K,39008,180,1085959
1641008K,39009,180,1085960
1641008K,908,300,1085954
1641008N,302,0,520929
1641008N,303,0,525030
1641008N,1,30,64088
1641008N,2,30,64089
1641008N,3,30,64090
1641008N,4,30,64091
1641008N,5,30,64092
1641008N,6,30,64093
1641008N,7,30,64094
1641008N,8,30,64095
1641008N,9,30,64096
1641008N,10,30,64097
1641008N,11,30,64098
1641008N,12,30,64099
1641008N,13,30,64100
1641008N,235,30,64166
1641008N,39006,30,1085965
1641008N,39007,90,1085966
1641008N,39010,90,1085969
1641008N,14,120,64101
1641008N,15,120,64102
1641008N,16,120,64103
1641008N,17,120,64104
1641008N,18,120,64105
1641008N,19,120,64106
1641008N,20,120,64107
1641008N,21,120,64108
1641008N,22,120,64109
1641008N,23,120,64110
1641008N,24,120,64111
1641008N,25,120,64112
1641008N,26,120,64113
1641008N,28,120,64114
1641008N,29,120,64115
1641008N,31,120,64116
1641008N,33,120,64117
1641008N,34,120,64118
1641008N,35,120,64119
1641008N,36,120,64120
1641008N,37,120,64121
1641008N,38,120,64122
1641008N,39,120,64123
1641008N,40,120,64124
1641008N,41,120,64125
1641008N,44,120,64126
1641008N,45,120,64127
1641008N,51,120,64131
1641008N,54,120,64134
1641008N,55,120,64135
1641008N,56,120,64136
1641008N,57,120,64137
1641008N,58,120,64138
1641008N,59,120,64139
1641008N,63,120,64142
1641008N,82,120,64160
1641008N,83,120,64161
1641008N,85,120,64163
1641008N,86,120,64164
1641008N,89,120,64165
1641008N,47,180,64128
1641008N,52,180,64132
1641008N,53,180,64133
1641008N,60,180,64140
1641008N,62,180,64141
1641008N,64,180,64143
1641008N,65,180,64144
1641008N,66,180,64145
1641008N,67,180,64146
1641008N,68,180,64147
1641008N,69,180,64148
1641008N,70,180,64149
1641008N,71,180,64150
1641008N,72,180,64151
1641008N,73,180,64152
1641008N,74,180,64153
1641008N,75,180,64154
1641008N,76,180,64155
1641008N,77,180,64156
1641008N,80,180,64158
1641008N,81,180,64159
1641008N,84,180,64162
1641008N,300,180,512283
1641008N,301,180,516864
1641008N,909,180,1085963
1641008N,39005,180,1085964
1641008N,39008,180,1085967
1641008N,39009,180,1085968
1641008N,48,300,64129
1641008N,79,300,64157
1641008N,908,300,1085962
1641009N,1,0,64266
1641009N,2,0,64267
1641009N,3,0,64268
1641009N,4,0,64269
1641009N,5,0,64270
1641009N,6,0,64271
1641009N,7,0,64272
1641009N,8,0,64273
1641009N,9,0,64274
1641009N,10,0,64275
1641009N,11,0,64276
1641009N,12,0,64277
1641009N,13,0,64278
1641009N,47,0,64306
1641009N,48,0,64307
1641009N,52,0,64310
1641009N,53,0,64311
1641009N,60,0,64318
1641009N,62,0,64319
1641009N,64,0,64321
1641009N,65,0,64322
1641009N,66,0,64323
1641009N,67,0,64324
1641009N,68,0,64325
1641009N,69,0,64326
1641009N,70,0,64327
1641009N,71,0,64328
1641009N,72,0,64329
1641009N,73,0,64330
1641009N,74,0,64331
1641009N,75,0,64332
1641009N,76,0,64333
1641009N,77,0,64334
1641009N,79,0,64335
1641009N,80,0,64336
1641009N,81,0,64337
1641009N,84,0,64340
1641009N,235,0,64344
1641009N,302,0,520931
1641009N,303,0,525032
1641009N,14,120,64279
1641009N,15,120,64280
1641009N,16,120,64281
1641009N,17,120,64282
1641009N,18,120,64283
1641009N,19,120,64284
1641009N,20,120,64285
1641009N,21,120,64286
1641009N,22,120,64287
1641009N,23,120,64288
1641009N,24,120,64289
1641009N,25,120,64290
1641009N,26,120,64291
1641009N,28,120,64292
1641009N,29,120,64293
1641009N,31,120,64294
1641009N,33,120,64295
1641009N,34,120,64296
1641009N,35,120,64297
1641009N,36,120,64298
1641009N,37,120,64299
1641009N,38,120,64300
1641009N,39,120,64301
1641009N,40,120,64302
1641009N,41,120,64303
1641009N,44,120,64304
1641009N,45,120,64305
1641009N,51,120,64309
1641009N,54,120,64312
1641009N,55,120,64313
1641009N,56,120,64314
1641009N,57,120,64315
1641009N,58,120,64316
1641009N,59,120,64317
1641009N,63,120,64320
1641009N,82,120,64338
1641009N,83,120,64339
1641009N,85,120,64341
1641009N,86,120,64342
1641009N,89,120,64343
1641009N,300,180,512285
1641009N,301,180,516866
1641009Q,302,0,520932
1641009Q,303,0,525033
1641009Q,1,30,64345
1641009Q,2,30,64346
1641009Q,3,30,64347
1641009Q,4,30,64348
1641009Q,5,30,64349
1641009Q,6,30,64350
1641009Q,7,30,64351
1641009Q,8,30,64352
1641009Q,9,30,64353
1641009Q,10,30,64354
1641009Q,11,30,64355
1641009Q,13,30,64356
1641009Q,235,30,64443
1641009Q,15,120,64357
1641009Q,16,120,64358
1641009Q,17,120,64359
1641009Q,28,120,64360
1641009Q,29,120,64361
1641009Q,31,120,64362
1641009Q,34,120,64363
1641009Q,35,120,64364
1641009Q,36,120,64365
1641009Q,37,120,64366
1641009Q,38,120,64367
1641009Q,39,120,64368
1641009Q,40,120,64369
1641009Q,41,120,64370
1641009Q,42,120,64371
1641009Q,44,120,64372
1641009Q,45,120,64373
1641009Q,51,120,64377
1641009Q,54,120,64380
1641009Q,55,120,64381
1641009Q,56,120,64382
1641009Q,57,120,64383
1641009Q,58,120,64384
1641009Q,59,120,64385
1641009Q,63,120,64388
1641009Q,85,120,64407
1641009Q,86,120,64408
1641009Q,201,120,64409
1641009Q,202,120,64410
1641009Q,203,120,64411
1641009Q,204,120,64412
1641009Q,205,120,64413
1641009Q,206,120,64414
1641009Q,207,120,64415
1641009Q,208,120,64416
1641009Q,209,120,64417
1641009Q,210,120,64418
1641009Q,211,120,64419
1641009Q,212,120,64420
1641009Q,213,120,64421
1641009Q,214,120,64422
1641009Q,215,120,64423
1641009Q,216,120,64424
1641009Q,217,120,64425
1641009Q,218,120,64426
1641009Q,219,120,64427
1641009Q,220,120,64428
1641009Q,221,120,64429
1641009Q,222,120,64430
1641009Q,223,120,64431
1641009Q,224,120,64432
1641009Q,225,120,64433
1641009Q,226,120,64434
1641009Q,227,120,64435
1641009Q,228,120,64436
1641009Q,229,120,64437
1641009Q,230,120,64438
1641009Q,231,120,64439
1641009Q,232,120,64440
1641009Q,233,120,64441
1641009Q,234,120,64442
1641009Q,47,180,64374
1641009Q,52,180,64378
1641009Q,53,180,64379
1641009Q,60,180,64386
1641009Q,62,180,64387
1641009Q,64,180,64389
1641009Q,65,180,64390
1641009Q,66,180,64391
1641009Q,67,180,64392
1641009Q,68,180,64393
1641009Q,69,180,64394
1641009Q,70,180,64395
1641009Q,71,180,64396
1641009Q,72,180,64397
1641009Q,73,180,64398
1641009Q,74,180,64399
1641009Q,75,180,64400
1641009Q,76,180,64401
1641009Q,77,180,64402
1641009Q,80,180,64404
1641009Q,81,180,64405
1641009Q,84,180,64406
1641009Q,300,180,512286
1641009Q,301,180,516867
1641009Q,48,300,64375
1641009Q,79,300,64403
1641010K,1,0,64444
1641010K,2,0,64445
1641010K,3,0,64446
1641010K,4,0,64447
1641010K,5,0,64448
1641010K,6,0,64449
1641010K,7,0,64450
1641010K,8,0,64451
1641010K,9,0,64452
1641010K,10,0,64453
1641010K,11,0,64454
1641010K,12,0,64455
1641010K,13,0,64456
1641010K,14,0,64457
1641010K,15,0,64458
1641010K,16,0,64459
1641010K,17,0,64460
1641010K,18,0,64461
1641010K,19,0,64462
1641010K,20,0,64463
1641010K,21,0,64464
1641010K,22,0,64465
1641010K,23,0,64466
1641010K,24,0,64467
1641010K,25,0,64468
1641010K,26,0,64469
1641010K,27,0,64470
1641010K,28,0,64471
1641010K,29,0,64472
1641010K,33,0,64473
1641010K,34,0,64474
1641010K,35,0,64475
1641010K,36,0,64476
1641010K,37,0,64477
1641010K,38,0,64478
1641010K,39,0,64479
1641010K,40,0,64480
1641010K,41,0,64481
1641010K,44,0,64482
1641010K,45,0,64483
1641010K,47,0,64484
1641010K,48,0,64485
1641010K,49,0,64486
1641010K,51,0,64487
1641010K,52,0,64488
1641010K,53,0,64489
1641010K,54,0,64490
1641010K,55,0,64491
1641010K,56,0,64492
1641010K,57,0,64493
1641010K,58,0,64494
1641010K,59,0,64495
1641010K,60,0,64496
1641010K,61,0,64497
1641010K,62,0,64498
1641010K,63,0,64499
1641010K,64,0,64500
1641010K,65,0,64501
1641010K,66,0,64502
1641010K,67,0,64503
1641010K,68,0,64504
1641010K,69,0,64505
1641010K,70,0,64506
1641010K,71,0,64507
1641010K,72,0,64508
1641010K,73,0,64509
1641010K,74,0,64510
1641010K,75,0,64511
1641010K,76,0,64512
1641010K,77,0,64513
1641010K,79,0,64514
1641010K,80,0,64515
1641010K,81,0,64516
1641010K,82,0,64517
1641010K,83,0,64518
1641010K,85,0,64519
1641010K,86,0,64520
1641010K,88,0,64521
1641010K,89,0,64522
1641010K,235,0,64523
1641010K,302,0,520933
1641010K,303,0,525034
1641010K,39006,30,1112407
1641010K,39007,90,1112408
1641010K,39010,90,1112411
1641010K,300,180,512287
1641010K,301,180,516868
1641010K,909,180,1112405
1641010K,39005,180,1112406
1641010K,39008,180,1112409
1641010K,39009,180,1112410
1641010K,908,300,1112404
1641010R,1,0,64524
1641010R,2,0,64525
1641010R,3,0,64526
1641010R,4,0,64527
1641010R,5,0,64528
1641010R,6,0,64529
1641010R,7,0,64530
1641010R,8,0,64531
1641010R,9,0,64532
1641010R,10,0,64533
1641010R,11,0,64534
1641010R,12,0,64535
1641010R,13,0,64536
1641010R,15,0,64537
1641010R,16,0,64538
1641010R,19,0,64539
1641010R,22,0,64540
1641010R,24,0,64541
1641010R,25,0,64542
1641010R,26,0,64543
1641010R,27,0,64544
1641010R,28,0,64545
1641010R,29,0,64546
1641010R,33,0,64547
1641010R,34,0,64548
1641010R,35,0,64549
1641010R,36,0,64550
1641010R,37,0,64551
1641010R,38,0,64552
1641010R,39,0,64553
1641010R,40,0,64554
1641010R,41,0,64555
1641010R,42,0,64556
1641010R,44,0,64557
1641010R,45,0,64558
1641010R,47,0,64559
1641010R,48,0,64560
1641010R,49,0,64561
1641010R,51,0,64562
1641010R,52,0,64563
1641010R,53,0,64564
1641010R,54,0,64565
1641010R,55,0,64566
1641010R,56,0,64567
1641010R,57,0,64568
1641010R,58,0,64569
1641010R,59,0,64570
1641010R,60,0,64571
1641010R,62,0,64572
1641010R,63,0,64573
1641010R,64,0,64574
1641010R,65,0,64575
1641010R,66,0,64576
1641010R,67,0,64577
1641010R,68,0,64578
1641010R,69,0,64579
1641010R,70,0,64580
1641010R,71,0,64581
1641010R,72,0,64582
1641010R,73,0,64583
1641010R,74,0,64584
1641010R,75,0,64585
1641010R,76,0,64586
1641010R,77,0,64587
1641010R,79,0,64588
1641010R,80,0,64589
1641010R,81,0,64590
1641010R,85,0,64591
1641010R,86,0,64592
1641010R,89,0,64593
1641010R,201,0,64594
1641010R,202,0,64595
1641010R,203,0,64596
1641010R,204,0,64597
1641010R,205,0,64598
1641010R,206,0,64599
1641010R,207,0,64600
1641010R,208,0,64601
1641010R,209,0,64602
1641010R,210,0,64603
1641010R,211,0,64604
1641010R,212,0,64605
1641010R,213,0,64606
1641010R,214,0,64607
1641010R,215,0,64608
1641010R,216,0,64609
1641010R,217,0,64610
1641010R,218,0,64611
1641010R,219,0,64612
1641010R,220,0,64613
1641010R,221,0,64614
1641010R,222,0,64615
1641010R,223,0,64616
1641010R,224,0,64617
1641010R,225,0,64618
1641010R,226,0,64619
1641010R,227,0,64620
1641010R,228,0,64621
1641010R,229,0,64622
1641010R,230,0,64623
1641010R,231,0,64624
1641010R,232,0,64625
1641010R,233,0,64626
1641010R,234,0,64627
1641010R,235,0,64628
1641010R,302,0,520934
1641010R,303,0,525035
1641010R,39009,0,1160081
1641010R,39006,0,1160082
1641010R,39007,0,1160083
1641010R,39008,0,1160084
1641010R,300,180,512288
1641010R,301,180,516869
1641213C4,250,0,66968
1641213C4,251,0,66969
1641213C4,252,0,66970
1641213C4,253,0,66971
1641213C4,302,0,520961
1641213C4,303,0,525062
1641213C4,1,30,66882
1641213C4,2,30,66883
1641213C4,3,30,66884
1641213C4,4,30,66885
1641213C4,5,30,66886
1641213C4,6,30,66887
1641213C4,7,30,66888
1641213C4,8,30,66889
1641213C4,9,30,66890
1641213C4,10,30,66891
1641213C4,11,30,66892
1641213C4,12,30,66893
1641213C4,13,30,66894
1641213C4,235,30,66967
1641213C4,14,180,66895
1641213C4,15,180,66896
1641213C4,16,180,66897
1641213C4,17,180,66898
1641213C4,18,180,66899
1641213C4,19,180,66900
1641213C4,20,180,66901
1641213C4,21,180,66902
1641213C4,22,180,66903
1641213C4,23,180,66904
1641213C4,24,180,66905
1641213C4,25,180,66906
1641213C4,26,180,66907
1641213C4,27,180,66908
1641213C4,28,180,66909
1641213C4,29,180,66910
1641213C4,30,180,66911
1641213C4,31,180,66912
1641213C4,33,180,66913
1641213C4,34,180,66914
1641213C4,35,180,66915
1641213C4,36,180,66916
1641213C4,37,180,66917
1641213C4,38,180,66918
1641213C4,39,180,66919
1641213C4,40,180,66920
1641213C4,41,180,66921
1641213C4,43,180,66922
1641213C4,44,180,66923
1641213C4,45,180,66924
1641213C4,47,180,66925
1641213C4,49,180,66927
1641213C4,50,180,66928
1641213C4,51,180,66929
1641213C4,52,180,66930
1641213C4,53,180,66931
1641213C4,54,180,66932
1641213C4,55,180,66933
1641213C4,56,180,66934
1641213C4,57,180,66935
1641213C4,58,180,66936
1641213C4,59,180,66937
1641213C4,60,180,66938
1641213C4,61,180,66939
1641213C4,62,180,66940
1641213C4,63,180,66941
1641213C4,64,180,66942
1641213C4,65,180,66943
1641213C4,66,180,66944
1641213C4,67,180,66945
1641213C4,68,180,66946
1641213C4,69,180,66947
1641213C4,70,180,66948
1641213C4,71,180,66949
1641213C4,72,180,66950
1641213C4,73,180,66951
1641213C4,74,180,66952
1641213C4,75,180,66953
1641213C4,76,180,66954
1641213C4,77,180,66955
1641213C4,78,180,66956
1641213C4,80,180,66958
1641213C4,81,180,66959
1641213C4,82,180,66960
1641213C4,83,180,66961
1641213C4,85,180,66962
1641213C4,86,180,66963
1641213C4,87,180,66964
1641213C4,88,180,66965
1641213C4,89,180,66966
1641213C4,300,180,512315
1641213C4,301,180,516896
1641213C4,48,300,66926
1641213C4,79,300,66957
1641215D3,250,0,67150
1641215D3,251,0,67151
1641215D3,252,0,67152
1641215D3,253,0,67153
1641215D3,302,0,520963
1641215D3,303,0,525064
1641215D3,1,30,67063
1641215D3,2,30,67064
1641215D3,3,30,67065
1641215D3,4,30,67066
1641215D3,5,30,67067
1641215D3,6,30,67068
1641215D3,7,30,67069
1641215D3,8,30,67070
1641215D3,9,30,67071
1641215D3,10,30,67072
1641215D3,11,30,67073
1641215D3,12,30,67074
1641215D3,13,30,67075
1641215D3,235,30,67149
1641215D3,14,180,67076
1641215D3,15,180,67077
1641215D3,16,180,67078
1641215D3,17,180,67079
1641215D3,18,180,67080
1641215D3,19,180,67081
1641215D3,20,180,67082
1641215D3,21,180,67083
1641215D3,22,180,67084
1641215D3,23,180,67085
1641215D3,24,180,67086
1641215D3,25,180,67087
1641215D3,26,180,67088
1641215D3,27,180,67089
1641215D3,28,180,67090
1641215D3,29,180,67091
1641215D3,30,180,67092
1641215D3,31,180,67093
1641215D3,33,180,67094
1641215D3,34,180,67095
1641215D3,35,180,67096
1641215D3,36,180,67097
1641215D3,37,180,67098
1641215D3,38,180,67099
1641215D3,39,180,67100
1641215D3,40,180,67101
1641215D3,41,180,67102
1641215D3,43,180,67103
1641215D3,44,180,67104
1641215D3,45,180,67105
1641215D3,47,180,67106
1641215D3,49,180,67108
1641215D3,50,180,67109
1641215D3,51,180,67110
1641215D3,52,180,67111
1641215D3,53,180,67112
1641215D3,54,180,67113
1641215D3,55,180,67114
1641215D3,56,180,67115
1641215D3,57,180,67116
1641215D3,58,180,67117
1641215D3,59,180,67118
1641215D3,60,180,67119
1641215D3,61,180,67120
1641215D3,62,180,67121
1641215D3,63,180,67122
1641215D3,64,180,67123
1641215D3,65,180,67124
1641215D3,66,180,67125
1641215D3,67,180,67126
1641215D3,68,180,67127
1641215D3,69,180,67128
1641215D3,70,180,67129
1641215D3,71,180,67130
1641215D3,72,180,67131
1641215D3,73,180,67132
1641215D3,74,180,67133
1641215D3,75,180,67134
1641215D3,76,180,67135
1641215D3,77,180,67136
1641215D3,78,180,67137
1641215D3,80,180,67139
1641215D3,81,180,67140
1641215D3,82,180,67141
1641215D3,83,180,67142
1641215D3,84,180,67143
1641215D3,85,180,67144
1641215D3,86,180,67145
1641215D3,87,180,67146
1641215D3,88,180,67147
1641215D3,89,180,67148
1641215D3,300,180,512317
1641215D3,301,180,516898
1641215D3,48,300,67107
1641215D3,79,300,67138
1641502B2,61,0,67662
1641502B2,88,0,67688
1641502B2,250,0,67691
1641502B2,251,0,67692
1641502B2,252,0,67693
1641502B2,253,0,67694
1641502B2,302,0,520969
1641502B2,303,0,525070
1641502B2,1,30,67606
1641502B2,2,30,67607
1641502B2,3,30,67608
1641502B2,4,30,67609
1641502B2,5,30,67610
1641502B2,6,30,67611
1641502B2,7,30,67612
1641502B2,8,30,67613
1641502B2,9,30,67614
1641502B2,10,30,67615
1641502B2,11,30,67616
1641502B2,12,30,67617
1641502B2,13,30,67618
1641502B2,235,30,67690
1641502B2,14,180,67619
1641502B2,15,180,67620
1641502B2,16,180,67621
1641502B2,17,180,67622
1641502B2,18,180,67623
1641502B2,19,180,67624
1641502B2,20,180,67625
1641502B2,21,180,67626
1641502B2,22,180,67627
1641502B2,23,180,67628
1641502B2,24,180,67629
1641502B2,25,180,67630
1641502B2,26,180,67631
1641502B2,27,180,67632
1641502B2,28,180,67633
1641502B2,29,180,67634
1641502B2,30,180,67635
1641502B2,31,180,67636
1641502B2,33,180,67637
1641502B2,34,180,67638
1641502B2,35,180,67639
1641502B2,36,180,67640
1641502B2,37,180,67641
1641502B2,38,180,67642
1641502B2,39,180,67643
1641502B2,40,180,67644
1641502B2,41,180,67645
1641502B2,43,180,67646
1641502B2,44,180,67647
1641502B2,45,180,67648
1641502B2,47,180,67649
1641502B2,49,180,67650
1641502B2,50,180,67651
1641502B2,51,180,67652
1641502B2,52,180,67653
1641502B2,53,180,67654
1641502B2,54,180,67655
1641502B2,55,180,67656
1641502B2,56,180,67657
1641502B2,57,180,67658
1641502B2,58,180,67659
1641502B2,59,180,67660
1641502B2,60,180,67661
1641502B2,62,180,67663
1641502B2,63,180,67664
1641502B2,64,180,67665
1641502B2,65,180,67666
1641502B2,66,180,67667
1641502B2,67,180,67668
1641502B2,68,180,67669
1641502B2,69,180,67670
1641502B2,70,180,67671
1641502B2,71,180,67672
1641502B2,72,180,67673
1641502B2,73,180,67674
1641502B2,74,180,67675
1641502B2,75,180,67676
1641502B2,76,180,67677
1641502B2,77,180,67678
1641502B2,78,180,67679
1641502B2,80,180,67680
1641502B2,81,180,67681
1641502B2,82,180,67682
1641502B2,83,180,67683
1641502B2,84,180,67684
1641502B2,85,180,67685
1641502B2,86,180,67686
1641502B2,87,180,67687
1641502B2,89,180,67689
1641502B2,300,180,512323
1641502B2,301,180,516904
1641574D6,61,0,68744
1641574D6,88,0,68771
1641574D6,250,0,68774
1641574D6,251,0,68775
1641574D6,252,0,68776
1641574D6,253,0,68777
1641574D6,302,0,520981
1641574D6,303,0,525082
1641574D6,1,30,68687
1641574D6,2,30,68688
1641574D6,3,30,68689
1641574D6,4,30,68690
1641574D6,5,30,68691
1641574D6,6,30,68692
1641574D6,7,30,68693
1641574D6,8,30,68694
1641574D6,9,30,68695
1641574D6,10,30,68696
1641574D6,11,30,68697
1641574D6,12,30,68698
1641574D6,13,30,68699
1641574D6,235,30,68773
1641574D6,14,180,68700
1641574D6,15,180,68701
1641574D6,16,180,68702
1641574D6,17,180,68703
1641574D6,18,180,68704
1641574D6,19,180,68705
1641574D6,20,180,68706
1641574D6,21,180,68707
1641574D6,22,180,68708
1641574D6,23,180,68709
1641574D6,24,180,68710
1641574D6,25,180,68711
1641574D6,26,180,68712
1641574D6,27,180,68713
1641574D6,28,180,68714
1641574D6,29,180,68715
1641574D6,30,180,68716
1641574D6,31,180,68717
1641574D6,33,180,68718
1641574D6,34,180,68719
1641574D6,35,180,68720
1641574D6,36,180,68721
